"Name","Team","Level","Age","PA","BB.","K.","BB.K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","mYear","playerid","zAge"
"Jake Gatewood","MIL","AA",21,100,0.08,0.29,0.27586207,0.23913043,0.3,0.45652174,0.75652174,0.21739131,6.660131389,0.30508475,0.59192567,12.48227861,1.810871627,0.343246801,116.9693802,2017,NA,-1.46271549705074
"Nick Torres","SDP","AA",24,467,0.05139186,0.23126338,0.22222222,0.27688787,0.31905782,0.39359268,0.7126505,0.11670481,3.047692358,0.34375,-1.681159927,53.0812572,-0.779033821,0.323036544,98.55360265,2017,NA,-0.13182869162157
"Gavin LaValley","CIN","AA",22,272,0.06985294,0.24632353,0.28358209,0.25101215,0.30514706,0.35222672,0.65737378,0.10121457,1.200549455,0.32596685,-0.025837883,25.99070855,-3.035518447,0.303629368,89.54215287,2017,NA,-1.01908656190768
"Tyler Moore","NYM","AA",23,75,0.12,0.26666667,0.45,0.1875,0.28,0.234375,0.514375,0.046875,2.0025081,0.26086957,-0.392254282,3.919504324,-4.835755079,0.246648736,44.76742657,2017,NA,-0.575457626764627
"Logan Moon","KCR","AAA",25,400,0.0575,0.2875,0.2,0.26809651,0.30904523,0.40214477,0.71119,0.13404826,4.961387518,0.36507937,0.162686322,44.86628739,-3.161689119,0.317299314,91.78569336,2017,NA,-0.584381146607858
"Nelson Ward","SEA","AA",24,297,0.08754209,0.24915825,0.35135135,0.26515152,0.33898305,0.32954545,0.6685285,0.06439393,4.751148417,0.36315789,0.201400275,31.44219682,-2.811564275,0.313016578,91.79195456,2017,NA,-0.13182869162157
"Mac James","TBR","AA",24,172,0.0755814,0.1744186,0.43333333,0.24025974,0.3,0.29220779,0.59220779,0.05194805,1.965722121,0.288,-1.148756091,13.32623197,-5.028588042,0.279162146,72.60344674,2017,NA,-0.13182869162157
"Keith Curcio","ATL","AA",24,455,0.09450549,0.14725275,0.64179104,0.21945137,0.29398664,0.31421446,0.6082011,0.09476309,5.702860302,0.25149701,0.07289132,36.62143391,-11.93346787,0.283234482,75.42273296,2017,NA,-0.13182869162157
"Danny Mars","BOS","AA",23,518,0.06370656,0.18339768,0.34736842,0.30398323,0.35145631,0.40251572,0.75397203,0.09853249,4.892854207,0.36772487,-1.554487923,65.39755731,4.927899037,0.339848012,108.1493747,2017,NA,-0.575457626764627
"Jamie Ritchie","HOU","AA",24,293,0.15358362,0.15017065,1.02272727,0.25619835,0.38225256,0.33471074,0.7169633,0.07851239,3.680284525,0.30102041,0.386401526,37.66779455,3.875363565,0.342174368,111.4681408,2017,NA,-0.13182869162157
"Chesny Young","CHC","AAA",24,475,0.06947368,0.14736842,0.47142857,0.25647059,0.31130064,0.31058824,0.62188888,0.05411765,3.511666668,0.29916898,-1.530956344,39.64432983,-22.8981761,0.284219854,63.38781799,2017,NA,-0.89367987058219
"Jake Peter","CHW","AA",24,516,0.07945736,0.24031008,0.33064516,0.27861771,0.34375,0.41684665,0.76059665,0.13822894,4.832413594,0.35365854,-0.198731135,66.90946736,10.46597959,0.346607944,118.051392,2017,NA,-0.13182869162157
"Zack Zehner","NYY","AA",24,501,0.12774451,0.249501,0.512,0.25986079,0.35542169,0.40835267,0.76377436,0.14849188,5.221153842,0.34006734,0.508091465,66.30275027,7.81761746,0.347519984,113.3668457,2017,NA,-0.13182869162157
"Bo Way","LAA","AA",25,414,0.06763285,0.15458937,0.4375,0.25274725,0.3117207,0.30494505,0.61666575,0.0521978,5.88419857,0.30033003,-1.830177314,34.97521349,-13.37179016,0.286189417,72.10833132,2017,NA,0.311800243521488
"Caleb Adams","LAA","AA",24,58,0.0862069,0.34482759,0.25,0.19607843,0.28070175,0.2745098,0.55521155,0.07843137,4.036540021,0.3,-0.359377917,3.980776356,-2.208639695,0.267191093,64.31586314,2017,NA,-0.13182869162157
"Antonio Nunez","HOU","AA",24,419,0.10739857,0.23866348,0.45,0.2231405,0.31566265,0.26997245,0.5856351,0.04683195,3.906299695,0.30038023,-1.083992278,33.72266414,-14.60166549,0.280403426,69.78402887,2017,NA,-0.13182869162157
"Alec Keller","WSN","AA",25,311,0.05787781,0.19292605,0.3,0.26388889,0.31612903,0.35416667,0.6702957,0.09027778,5.872956672,0.32444444,0.869639451,30.98490027,-5.320242047,0.306316695,85.34576177,2017,NA,0.311800243521488
"Kyle Martin","PHI","AA",24,501,0.0998004,0.26746507,0.37313433,0.19266055,0.288,0.38302752,0.67102752,0.19036697,3.173517545,0.21830986,0.09260001,48.07496077,-10.41017203,0.301691501,82.20031052,2017,NA,-0.13182869162157
"Casey Grayson","STL","AA",25,220,0.11363636,0.28636364,0.3968254,0.24615385,0.33181818,0.32307692,0.6548951,0.07692307,1.035714268,0.34883721,-0.136703029,22.49393855,-2.879217824,0.308364283,88.65250432,2017,NA,0.311800243521488
"Alec Sole","TBR","AAA",24,151,0.05960265,0.35099338,0.16981132,0.1884058,0.24666667,0.20289855,0.44956522,0.01449275,2.372681825,0.30232558,-0.225756375,4.578787036,-12.07527518,0.216205533,27.74577972,2017,NA,-0.89367987058219
"Corey Toups","KCR","AAA",24,439,0.09339408,0.28473804,0.328,0.24547804,0.32574032,0.37726098,0.7030013,0.13178294,6.655222741,0.3372093,1.101169014,48.29872646,-7.755774071,0.316334326,86.91445833,2017,NA,-0.89367987058219
"Chase Simpson","PIT","AA",25,136,0.06617647,0.30882353,0.21428571,0.176,0.23703704,0.328,0.56503704,0.152,4.308206431,0.2278481,-0.599482846,7.737272318,-8.138931398,0.252482851,48.73502795,2017,NA,0.311800243521488
"Jordan Procyshen","BOS","AA",24,248,0.10887097,0.27016129,0.40298507,0.2,0.29508197,0.29767442,0.59275639,0.09767442,2.182978281,0.27083333,-1.171771416,19.3385945,-9.612129925,0.279043801,66.79830948,2017,NA,-0.13182869162157
"Michael Suchy","PIT","AA",24,281,0.0747331,0.33807829,0.22105263,0.2,0.27338129,0.288,0.56138129,0.088,4.170694196,0.30065359,-0.357554843,18.0401115,-14.76292706,0.261688118,54.99524523,2017,NA,-0.13182869162157
"Josh Ockimey","BOS","AA",21,121,0.14049587,0.27272727,0.51515152,0.27184466,0.37190083,0.42718447,0.7990853,0.15533981,0.85714283,0.36764706,0.033941714,17.15531782,3.030165985,0.359409109,121.452272,2017,NA,-1.46271549705074
"Darren Seferina","STL","AA",23,197,0.10659898,0.21319797,0.5,0.27745665,0.35714286,0.41040462,0.76754748,0.13294797,6.209919068,0.33858268,0.661207856,26.7364848,4.015976593,0.351373029,117.6755579,2017,NA,-0.575457626764627
"Cade Gotta","TBR","AAA",25,484,0.09917355,0.16942149,0.58536585,0.27842227,0.34917355,0.38051044,0.72968399,0.10208817,6.610176522,0.33045977,2.962694168,58.14482986,5.827031361,0.336267814,111.609332,2017,NA,-0.584381146607858
"Collin Ferguson","COL","AAA",24,116,0.10344828,0.24137931,0.42857143,0.2254902,0.31034483,0.38235294,0.69269777,0.15686274,4.960697052,0.27777778,-0.26495991,12.36837379,-1.785291388,0.311953675,86.08034085,2017,NA,-0.89367987058219
"Grant Kay","TBR","AAA",24,488,0.0942623,0.18852459,0.5,0.26450116,0.34016393,0.42227378,0.76243771,0.15777262,6.401802943,0.31750742,1.241149862,63.02753096,10.83733063,0.348783173,120.7013064,2017,NA,-0.89367987058219
"J.P. Sportman","OAK","AA",25,558,0.06451613,0.20250896,0.31858407,0.2748538,0.32675045,0.417154,0.74390445,0.1423002,5.506967301,0.32992327,-0.734512674,69.17560537,4.82005422,0.336278825,107.4897256,2017,NA,0.311800243521488
"Bryan Muniz","HOU","AA",24,123,0.03252033,0.24390244,0.13333333,0.20338983,0.23577236,0.27118644,0.5069588,0.06779661,1.832671955,0.26436782,-0.049127651,5.425714633,-8.760186428,0.23366961,38.24723301,2017,NA,-0.13182869162157
"Daniel Spingola","CHC","AA",24,147,0.06122449,0.23809524,0.25714286,0.23703704,0.29931973,0.38518519,0.68450492,0.14814815,3.892857143,0.29166667,-0.013322659,15.45515985,-0.23180842,0.316600779,98.52228668,2017,NA,-0.13182869162157
"Jared James","ATL","AA",23,383,0.08616188,0.15926893,0.54098361,0.27941176,0.35248042,0.41470588,0.7671863,0.13529412,3.977512082,0.32490975,-0.595308727,50.00527081,9.133782064,0.351015353,122.3475639,2017,NA,-0.575457626764627
"Dexture McCall","HOU","AA",23,134,0.04477612,0.29104478,0.15384615,0.2421875,0.2761194,0.421875,0.6979944,0.1796875,3.23559908,0.30120482,-0.05767159,14.10507741,-1.349481465,0.312240241,91.2680687,2017,NA,-0.575457626764627
"Devyn Bolasky","NYY","AAA",24,174,0.06321839,0.18965517,0.33333333,0.21518987,0.26900585,0.31012658,0.57913243,0.09493671,6.121308379,0.264,0.231746441,11.54436875,-8.724118083,0.264219975,56.95811051,2017,NA,-0.89367987058219
"Sal Giardina","ATL","AA",25,135,0.08888889,0.22962963,0.38709677,0.26724138,0.35555556,0.3362069,0.69176246,0.06896552,3.446709299,0.34883721,0.176104681,15.38879266,0.868658988,0.326561616,105.0205841,2017,NA,0.311800243521488
"Andrew Ely","CHC","AA",24,339,0.12389381,0.1740413,0.71186441,0.25886525,0.3556231,0.35460993,0.71023303,0.09574468,3.448991892,0.31390135,-1.345401161,38.80615588,2.630086208,0.329236813,107.2702376,2017,NA,-0.13182869162157
"Luke Tendler","TEX","AA",25,464,0.08836207,0.22413793,0.39423077,0.2452381,0.31465517,0.4047619,0.71941707,0.1595238,2.791658736,0.29605263,-0.836351092,53.8326934,0.318399969,0.326061626,100.5949812,2017,NA,0.311800243521488
"Jeff Hendrix","NYY","AA",23,140,0.09285714,0.17857143,0.52,0.33333333,0.41726619,0.375,0.79226619,0.04166667,5.273458436,0.41666667,0.643684019,20.92898524,4.585834359,0.369124885,128.0596709,2017,NA,-0.575457626764627
"Cody Jones","KCR","AA",24,118,0.11864407,0.20338983,0.58333333,0.23529412,0.33050847,0.28431373,0.6148222,0.04901961,5.014328136,0.29487179,1.118136219,10.79512901,-2.814109403,0.294537672,79.32206552,2017,NA,-0.13182869162157
"Dale Burdick","NYM","AAA",21,100,0.12,0.29,0.4137931,0.22093023,0.32,0.34883721,0.66883721,0.12790698,6.568065537,0.30357143,0.221161744,10.11989198,-1.747898566,0.307841255,85.42409775,2017,NA,-1.82157604250519
"Nick Schulz","SDP","AA",26,461,0.11279826,0.2516269,0.44827586,0.23558897,0.3318872,0.42857143,0.76045863,0.19298246,4.049596922,0.28358209,-0.247965986,59.28341522,4.514200725,0.34249347,109.8539094,2017,NA,0.755429178664545
"Roemon Fields","TOR","AAA",26,450,0.07777778,0.16444444,0.47297297,0.28325123,0.34382022,0.34482759,0.68864781,0.06157636,7.977193794,0.34534535,4.285742457,48.3348068,-3.065988852,0.314915211,94.16731228,2017,NA,-0.275082422633527
"Daniel Carbonell","SFG","AA",26,206,0.05339806,0.18932039,0.28205128,0.24210526,0.28780488,0.37368421,0.66148909,0.13157895,5.061730162,0.28187919,0.221481166,18.63407101,-5.413708152,0.294761896,77.48770015,2017,NA,0.755429178664545
"Billy Fleming","NYY","AAA",24,346,0.05780347,0.11849711,0.48780488,0.25714286,0.30346821,0.41904762,0.72251583,0.16190476,5.157276249,0.26199262,0.030271792,37.92041049,-2.304402637,0.318590495,94.20665264,2017,NA,-0.89367987058219
"Stephen Gaylor","ATL","AA",25,100,0.08,0.16,0.5,0.21111111,0.2755102,0.24444444,0.51995464,0.03333333,5.229385628,0.25675676,0.205120806,5.429008993,-5.555167166,0.247023773,48.65918475,2017,NA,0.311800243521488
"Blake Allemand","MIL","AA",24,370,0.07027027,0.17297297,0.40625,0.25595238,0.31081081,0.38392857,0.69473938,0.12797619,3.596301188,0.29520295,-0.388445536,39.46425903,-0.019946813,0.3186623,99.94948154,2017,NA,-0.13182869162157
"Brett Sullivan","TBR","AA",23,96,0.03125,0.11458333,0.27272727,0.27173913,0.30208333,0.32608696,0.62817029,0.05434783,5.917960109,0.30864198,0.790310806,8.304645753,-1.939904951,0.291383091,81.06403094,2017,NA,-0.575457626764627
"Zach Gibbons","LAA","AA",23,330,0.07575758,0.14242424,0.53191489,0.2358804,0.29483283,0.3255814,0.62041423,0.089701,3.650992226,0.2687747,0.415591645,28.07604538,-7.139597668,0.289450453,79.72606191,2017,NA,-0.575457626764627
"Jesse Jenner","STL","AAA",23,132,0.06818182,0.20454545,0.33333333,0.26446281,0.3129771,0.40495868,0.71793578,0.14049587,1.544884143,0.30769231,-0.066876661,15.26630625,-0.022931192,0.324212172,98.77984523,2017,NA,-1.20297859455652
"Brennon Lund","LAA","AA",22,129,0.02325581,0.25581395,0.09090909,0.28688525,0.31007752,0.33606557,0.64614309,0.04918032,3.138575055,0.37777778,-0.568259693,11.77504444,-1.991070574,0.297843288,85.53643804,2017,NA,-1.01908656190768
"Jordan Tarsovich","OAK","AA",26,399,0.12030075,0.19799499,0.60759494,0.24046921,0.33585859,0.32844575,0.66430434,0.08797654,6.244017645,0.30038023,0.335927982,41.80326825,-4.214410803,0.311608498,90.84175715,2017,NA,0.755429178664545
"Errol Robinson","LAD","AA",22,258,0.1124031,0.19379845,0.58,0.27312775,0.35658915,0.35242291,0.70901206,0.07929516,6.308458533,0.34090909,0.814216193,30.85769256,1.101900089,0.330667559,103.7031448,2017,NA,-1.01908656190768
"Anderson Miller","KCR","AA",23,225,0.04,0.24888889,0.16071429,0.23004695,0.26339286,0.29577465,0.55916751,0.0657277,2.906698773,0.30128205,-0.31459995,14.03235817,-11.91746085,0.257124459,54.07497508,2017,NA,-0.575457626764627
"Connor Marabell","CLE","AA",23,60,0.06666667,0.18333333,0.36363636,0.32142857,0.36666667,0.375,0.74166667,0.05357143,1.158724437,0.4,-0.793267366,7.536304833,0.578726621,0.339179228,109.0213855,2017,NA,-0.575457626764627
"Kyle Barrett","MIA","AA",23,141,0.06382979,0.23404255,0.27272727,0.23015873,0.28467153,0.28571429,0.57038582,0.05555556,5.347360503,0.30851064,0.009814404,9.756242008,-5.29044184,0.267947919,64.83981525,2017,NA,-0.575457626764627
"Alex Perez","MIN","AA",24,157,0.15923567,0.17197452,0.92592593,0.272,0.39490446,0.312,0.70690446,0.04,1.742433393,0.33333333,-0.022608148,18.98991338,2.235804418,0.338011271,113.3448124,2017,NA,-0.13182869162157
"Matt Winn","SFG","AAA",24,67,0.11940299,0.35820896,0.33333333,0.18965517,0.28358209,0.29310345,0.57668554,0.10344828,1.601190455,0.29411765,0.007783754,4.720171803,-3.399826093,0.265615675,54.72793296,2017,NA,-0.89367987058219
"Donnie Dewees","KCR","AA",23,524,0.08778626,0.15458015,0.56790123,0.27155172,0.34038462,0.40732759,0.74771221,0.13577587,6.55302938,0.30870712,0.469759313,65.79575211,5.36150694,0.338326655,108.8716371,2017,NA,-0.575457626764627
"Luis Valdes","DET","AA",28,52,0.03846154,0.25,0.15384615,0.2244898,0.25490196,0.26530612,0.52020808,0.04081632,2.642857143,0.30555556,-0.003690323,2.421029108,-3.561854122,0.238508904,40.57511549,2017,NA,1.64268704895066
"Dayron Varona","TBR","AAA",29,77,0.06493506,0.24675325,0.26315789,0.26760563,0.32467532,0.47887324,0.80354856,0.21126761,7.672789369,0.34,0.181510536,10.60469377,1.840364338,0.353363573,120.9983474,2017,NA,0.652813749289469
"Tyler Ramirez","OAK","AA",22,243,0.11522634,0.218107,0.52830189,0.30769231,0.39506173,0.42788462,0.82294635,0.12019231,3.539451967,0.38961039,-0.785783831,37.75123769,9.725433154,0.376603778,134.7017091,2017,NA,-1.01908656190768
"Ryne Birk","HOU","AA",22,134,0.05223881,0.1641791,0.31818182,0.24603175,0.28571429,0.42857143,0.71428572,0.18253968,1.733369439,0.24742268,-0.671880259,14.98272093,-0.471837952,0.32065565,96.94693355,2017,NA,-1.01908656190768
"Kade Scivicque","ATL","AA",24,345,0.06956522,0.18550725,0.375,0.26984127,0.3255814,0.36507937,0.69066077,0.0952381,2.063961626,0.32258065,-0.432740771,36.86810571,-0.588003516,0.317464485,98.34606069,2017,NA,-0.13182869162157
"Brian Mundell","COL","AA",23,203,0.12315271,0.12807882,0.96153846,0.30232558,0.39408867,0.4244186,0.81850727,0.12209302,2.603224496,0.33561644,-0.14533485,30.83813527,7.140566486,0.372172211,130.1320636,2017,NA,-0.575457626764627
"Jhalan Jackson","NYY","AA",24,103,0.13592233,0.26213592,0.51851852,0.30232558,0.41747573,0.48837209,0.90584782,0.18604651,3.837371048,0.41071429,-0.586505132,18.62102383,6.597134255,0.40854326,154.8668899,2017,NA,-0.13182869162157
"Nathan Lukes","TBR","AA",22,404,0.07920792,0.17574257,0.45070423,0.27019499,0.33,0.36490251,0.69490251,0.09470752,4.948728972,0.32302405,-1.858504956,43.44313437,0.330650154,0.319843094,100.7669476,2017,NA,-1.01908656190768
"Hutton Moyer","LAA","AA",24,101,0.07920792,0.24752475,0.32,0.20652174,0.26732673,0.29347826,0.56080499,0.08695652,7.959861571,0.27941176,1.415062745,6.523018198,-4.255102856,0.261709466,60.52092164,2017,NA,-0.13182869162157
"Tim Arakawa","LAA","AA",24,286,0.13286713,0.25524476,0.52054795,0.24583333,0.34751773,0.32083333,0.66835106,0.075,4.235371831,0.3313253,-1.0743462,29.31784303,-1.302198402,0.312747025,95.58986169,2017,NA,-0.13182869162157
"Peter Van Gansen","SDP","AA",23,106,0.09433962,0.23584906,0.4,0.22105263,0.29245283,0.26315789,0.55561072,0.04210526,3.970668921,0.29577465,-0.046492844,6.698040993,-6.670720397,0.256138261,47.55209812,2017,NA,-0.575457626764627
"Zach Coppola","PHI","AA",23,372,0.10215054,0.16397849,0.62295082,0.25230769,0.32970027,0.28615385,0.61585412,0.03384616,6.014262059,0.3071161,2.218798981,32.47382545,-10.95226119,0.290779704,74.77953452,2017,NA,-0.575457626764627
"Garrett Kennedy","LAD","AA",24,141,0.09929078,0.20567376,0.48275862,0.19512195,0.27857143,0.3495935,0.62816493,0.15447155,2.488445393,0.2173913,-0.059807575,11.80176423,-4.460122354,0.284536583,72.57315545,2017,NA,-0.13182869162157
"Chad De La Guerra","BOS","AA",24,222,0.1036036,0.21621622,0.47916667,0.27040816,0.35294118,0.40816327,0.76110445,0.13775511,3.580261725,0.34027778,0.048675439,29.21739394,3.301826112,0.346599283,112.7407053,2017,NA,-0.13182869162157
"Drew Ferguson","HOU","AAA",24,479,0.11899791,0.2045929,0.58163265,0.2746988,0.36897275,0.4,0.76897275,0.1253012,4.515348331,0.34090909,0.834538858,65.8262531,8.703342702,0.353371157,116.9510853,2017,NA,-0.89367987058219
"Jonathan Morales","ATL","AA",22,143,0.04895105,0.13986014,0.35,0.16923077,0.22142857,0.22307692,0.44450549,0.05384615,1.080357143,0.19090909,-0.01049664,3.989687357,-11.27042463,0.212054295,26.14454835,2017,NA,-1.01908656190768
"Logan Hill","PIT","AA",24,96,0.14583333,0.21875,0.66666667,0.27848101,0.38541667,0.41772152,0.80313819,0.13924051,1.356092455,0.34482759,0.029948571,14.04109651,2.834364474,0.36505464,125.2916235,2017,NA,-0.13182869162157
"A.J. Kennedy","SDP","AA",23,111,0.04504505,0.32432432,0.13888889,0.06930693,0.13636364,0.13861386,0.2749775,0.06930693,3.203275755,0.078125,0.178640155,-4.401032758,-17.20294347,0.126047666,-34.37793667,2017,NA,-0.575457626764627
"Andrew Guillotte","TOR","AAA",24,266,0.09022556,0.19548872,0.46153846,0.25,0.32575758,0.33050847,0.65626605,0.08050847,5.422444777,0.30769231,-1.613289535,26.06529691,-4.908002808,0.304279442,84.31995002,2017,NA,-0.89367987058219
"Jordan George","PIT","AA",24,119,0.06722689,0.10084034,0.66666667,0.30188679,0.35294118,0.41509434,0.76803552,0.11320755,3.449532627,0.32291667,0.229948574,14.81683817,0.925159916,0.337657704,106.6598139,2017,NA,-0.13182869162157
"Dalton Kelly","TBR","AA",22,231,0.12987013,0.25108225,0.51724138,0.30208333,0.41048035,0.515625,0.92610535,0.21354167,5.34841813,0.3984375,0.795684324,42.14917765,17.49822752,0.421268545,170.9839881,2017,NA,-1.01908656190768
"Alejandro Garcia","HOU","AAA",26,347,0.0259366,0.129683,0.2,0.23529412,0.27777778,0.34055728,0.61833506,0.10526316,5.070054864,0.26277372,-1.919362114,28.04158904,-14.80491,0.279853983,64.83917967,2017,NA,-0.275082422633527
"Zach Welz","LAA","AA",25,136,0.09558824,0.30147059,0.31707317,0.23529412,0.31578947,0.28571429,0.60150376,0.05042017,3.171387157,0.35897436,0.008603253,11.40021757,-3.112895929,0.287753344,78.55115011,2017,NA,0.311800243521488
"Yusniel Diaz","LAD","AA",20,118,0.08474576,0.24576271,0.34482759,0.33333333,0.38983051,0.49074074,0.88057125,0.15740741,2.716377475,0.43421053,-1.699601219,20.2166259,6.607387485,0.397126427,148.5507512,2017,NA,-1.9063444321938
"Osmel Aguila","PHI","AA",27,144,0.10416667,0.17361111,0.6,0.24,0.31944444,0.376,0.69544444,0.136,2.404761893,0.27,0.008691277,15.32137696,-1.351747494,0.314207118,91.61087587,2017,NA,1.1990581138076
"T.J. Bennett","SFG","AAA",24,92,0.10869565,0.17391304,0.625,0.25,0.34065934,0.425,0.76565934,0.175,3.750000018,0.29032258,0.005184379,12.21447878,1.190992722,0.344348405,109.6978602,2017,NA,-0.89367987058219
"Troy Montgomery","LAA","AA",22,82,0.12195122,0.14634146,0.83333333,0.23529412,0.35,0.26470588,0.61470588,0.02941176,6.406583734,0.28571429,0.789503372,7.757645738,-0.992907989,0.302345312,88.65319819,2017,NA,-1.01908656190768
"Tyler Neslony","ATL","AA",23,168,0.10714286,0.16071429,0.66666667,0.19444444,0.28915663,0.24305556,0.53221219,0.04861112,1.460541185,0.22881356,-0.393819054,10.22199124,-7.705972496,0.256648237,57.01702318,2017,NA,-0.575457626764627
"Christian Bethancourt","MIL","AAA",26,418,0.04784689,0.18181818,0.26315789,0.29667519,0.3277512,0.50639386,0.83414506,0.20971867,3.856732369,0.31893688,0.664763684,61.60481435,7.033862919,0.358490414,112.8893903,2018,10028,-0.275082422633527
"Chris Owings","ARI","AAA",26,92,0.01086957,0.18478261,0.05882353,0.28571429,0.29347826,0.40659341,0.70007167,0.12087912,6.383208338,0.34246575,-0.727750661,9.450152881,-2.560678534,0.306078137,78.6802558,2018,10030,-0.275082422633527
